175
162  -1.623798  +2.475000  -2.062500  +1.599968  +0.000  +0.000  +0.000  0  EXTERNAL NODES
163  -1.623798  -2.475000  -2.062500  +1.599968  +0.000  +0.000  +0.000  0  EXTERNAL NODES
164  -0.937500  -2.475000  -1.376202  +2.077910  +0.000  +0.000  +0.000  0  EXTERNAL NODES
165  +0.000000  -2.475000  -1.125000  +2.279609  +0.000  +0.000  +0.000  0  EXTERNAL NODES
166  +0.937500  -2.475000  -1.376202  +2.077910  +0.000  +0.000  +0.000  0  EXTERNAL NODES
167  +1.623798  -2.475000  -2.062500  +1.599968  +0.000  +0.000  +0.000  0  EXTERNAL NODES
168  +2.375000  +2.375000  -3.000000  +0.000000  +0.000  +0.000  +0.000  0  EXTERNAL NODES
169  -2.375000  +2.375000  -3.000000  +0.000000  +0.000  +0.000  +0.000  0  EXTERNAL NODES
170  -2.375000  -2.375000  -3.000000  +0.000000  +0.000  +0.000  +0.000  0  EXTERNAL NODES
171  +2.375000  -2.375000  -3.000000  +0.000000  +0.000  +0.000  +0.000  0  EXTERNAL NODES
172  +2.125000  -2.375000  +0.000000  -3.000000  +0.000  +0.000  +0.000  0  EXTERNAL NODES
173  +2.125000  +2.375000  +0.000000  -3.000000  +0.000  +0.000  +0.000  0  EXTERNAL NODES
174  -2.125000  +2.375000  +0.000000  -3.000000  +0.000  +0.000  +0.000  0  EXTERNAL NODES
175  -2.125000  -2.375000  +0.000000  -3.000000  +0.000  +0.000  +0.000  0  EXTERNAL NODES
330
1 2 +3.000
2 3 +3.000
3 4 +3.000
4 5 +3.000
5 6 +3.000
6 7 +3.000
7 8 +3.000
1 9 +3.000
9 10 +3.000
10 11 +3.000
11 12 +3.000
12 13 +3.000
13 14 +3.000
1 15 +3.000
15 16 +3.000
16 17 +3.000
17 18 +3.000
18 19 +3.000
1 20 +3.000
20 21 +3.000
21 22 +3.000
22 23 +3.000
1 24 +3.000
24 25 +3.000
25 26 +3.000
26 27 +3.000
27 28 +3.000
1 29 +3.000
29 30 +3.000
30 31 +3.000
31 32 +3.000
32 33 +3.000
33 34 +3.000
1 35 +3.000
35 36 +3.000
36 37 +3.000
37 38 +3.000
38 39 +3.000
39 40 +3.000
40 41 +3.000
1 42 +3.000
